cell id,"""apical"" branch points","""apical"" height","""apical"" log1p number of outer bifurcations","""apical"" mean bifurcation distance","""apical"" robust height","""apical"" robust width","""apical"" std bifurcation distance","""apical"" total length","""apical"" width",EMD axon dendrite,Log1p fraction of axon above dendrite,Log1p fraction of axon below dendrite,Log1p fraction of dendrite above axon,axon above soma,axon bifurcation standard deviation,axon branch points,axon first bifurcation moment,axon height,axon log min tortuosity,axon max Euclidean dist,axon max branch order,axon max path distance to soma,axon max segment length,axon mean neurite radius,axon min branch angle,axon robust height,axon robust width,axon tips,axon total length,axon width,axon x-bias,axon z-bias,dendrite above soma,dendrite bifurcation standard deviation,dendrite branch points,dendrite first bifurcation moment,dendrite height,dendrite log max tortuosity,dendrite log median tortuosity,dendrite log min tortuosity,dendrite max Euclidean dist,dendrite max branch order,dendrite max path distance to soma,dendrite max segment length,dendrite mean neurite radius,dendrite median path angle,dendrite min branch angle,dendrite robust height,dendrite robust width,dendrite tips,dendrite total length,dendrite width,dendrite x-bias,dendrite z-bias,mean initial segment radius,normalized depth,soma radius,stems,stems exiting down,stems exiting to the sides,stems exiting up,normalized layer,cell class
20190424_sample_5,18,286.01,1.386294361,0.162670631,247.44675,226.54525,0.102390883,2178.152912,250.66,,,,,,,,,,,,,,,,,,,,,,,,,55.9980247,29,37.23482759,366.97,0.571258711,,0.044567673,264.6318479,12,447.5938296,181.2040597,0.213064516,16.73104031,28.41780451,276.72075,201.168,34,3543.775233,281.31,0.29,104.19,,0.782828815,14.64181218,6,0.5,0.166666667,0.333333333,6,exc
20190820_sample_2,9,233.88,0,0.153267985,181.93875,148.28725,0.088253782,1184.145706,166.76,,,,,,,,,,,,,,,,,,,,,,,,,42.33167984,16,28.279375,355.86,0.646532053,,0.101080737,261.5386048,6,371.2177427,209.2373753,0.422307692,15.58874498,25.77174058,269.4125,169.40625,24,2913.383211,196.03,15.45,111.9,,0.84456757,10.2718033,9,0.111111111,0.555555556,0.333333333,6,exc
20180725_sample_3,18,237.42,1.791759469,0.183496919,220.39075,295.6825,0.123058101,2243.949701,314.09,,,,,,,,,,,,,,,,,,,,,,,,,63.32538315,35,47.94028571,336.64,0.780490968,,0.031376723,284.0611452,9,481.5101698,192.9918843,0.367368421,20.93157318,14.71348943,273.77125,243.575,42,4223.915757,314.09,24.65,108.7,,0.175123717,8.328532199,7,0.142857143,0.571428571,0.285714286,3-Feb,exc
20190912_sample_1,15,542.68,1.791759469,0.289968445,521.304,137.74,0.197540376,2045.753938,175.22,,,,,,,,,,,,,,,,,,,,,,,,,160.0456053,19,171.2110526,627.11,0.524883261,,0.076019543,551.6366903,13,761.6680665,165.250527,0.631627907,12.29325261,31.83162505,567.52725,112.365,25,2618.572823,175.22,35.74,458.25,,0.674687631,9.991658678,6,0.166666667,0.5,0.333333333,5,exc
20190726_sample_4,4,91.76,0.693147181,0.219180234,86.0675,72.88875,0.105172598,396.4596332,81.9,,,,,,,,,,,,,,,,,,,,,,,,,16.33368363,10,-15.137,162.06,1.422081397,,0.015652249,100.002767,5,174.2219743,143.7473603,0.625,11.52851135,27.69337021,122.5455,125.907,17,1571.051997,169.11,5.31,-28.96,,0.351662404,8.435872012,7,0.285714286,0.428571429,0.285714286,5,exc
20190411_sample_5,10,263.36,0.693147181,0.234585168,207.0275,115.804,0.144011232,1025.421519,141.97,,,,,,,,,,,,,,,,,,,,,,,,,55.19236659,13,57.78076923,343.63,1.166050237,,0,291.4088252,10,357.4441704,144.1382907,0.1975,18.68187158,61.88368232,305.24975,130.7365,20,1916.166037,166.39,35.53,183.09,,0.855780133,6.801040215,8,0.25,0.375,0.375,6,exc
20180621_sample_4,11,282.11,0.693147181,0.135255919,222.94825,180.37025,0.116748441,1425.584452,194.36,,,,,,,,,,,,,,,,,,,,,,,,,37.56033226,30,11.27066667,315.7,0.830466324,,0.023625278,216.3452599,8,326.1366559,146.845219,0.30609375,16.19006214,13.26729645,240.7275,161.675,35,3614.756653,194.36,14.8,109.2,,0.165287656,10.98914025,6,0.333333333,0.333333333,0.333333333,3-Feb,exc
20190322_sample_2,32,210.52,2.708050201,0.113329121,186.2125,286.465,0.127625501,3325.215543,367.27,,,,,,,,,,,,,,,,,,,,,,,,,70.18272255,58,42.16586207,328.82,0.786933877,,0,261.0253817,13,402.5075375,146.6733931,0.302698413,18.71310416,11.40803152,258.926,252.442,69,6307.720591,367.27,40.91,64.86,,0.158038276,30.67306513,11,0.272727273,0.454545455,0.272727273,3-Feb,exc
20190627_sample_8,7,406.83,0,0.059993633,290.58375,131.19125,0.020115631,955.7090077,164.87,,,,,,,,,,,,,,,,,,,,,,,,,16.11350692,13,17.66153846,476.78,0.780150196,,0.004534465,406.8389182,6,514.2724801,447.3415283,0.596,11.48799478,12.59406457,394.40225,173.312,18,2069.348803,222.3,104.86,321.76,,0.34458,9.20516312,6,0.333333333,0.666666667,0,5,exc
20180309_sample_6,18,328.65,2.397895273,0.288127465,305.07175,209.854,0.171859542,2102.727315,271.57,,,,,,,,,,,,,,,,,,,,,,,,,100.88838,20,138.5835,397.16,0.953541705,,0.029070901,321.3615696,12,476.4042705,237.8098726,0.349659091,12.15114707,21.70614112,360.726,231.63,25,2776.691656,340.47,33.63,212.52,,0.225549031,11.39752955,6,0.166666667,0.5,0.333333333,3-Feb,exc
20190719_sample_1,11,350.05,0.693147181,0.178764792,258.79175,136.62025,0.114392341,1603.390818,162.34,,,,,,,,,,,,,,,,,,,,,,,,,64.4699626,19,46.25578947,441.42,0.573757655,,0.109893556,377.039958,10,524.2201175,202.5256477,0.338837209,17.50214981,20.46677936,386.3095,158.40825,25,2909.561602,209.66,35.14,258.68,,0.870848417,13.0848029,7,0.285714286,0.428571429,0.285714286,6,exc
20180315_sample_5,13,252.76,1.791759469,0.257021954,238.26775,181.726,0.126957369,1600.856965,205.27,,,,,,,,,,,,,,,,,,,,,,,,,66.56816628,23,44.05173913,381.74,0.85530408,,0.001476196,239.3489181,12,344.3296034,164.9820409,0.7725,10.05386061,17.7404036,313.3845,198.80325,32,3957.760821,311.8,24.72,84.04,,0.234957043,11.90704512,10,0.1,0.5,0.4,3-Feb,exc
20190424_sample_4,8,248.45,0.693147181,0.177579828,239.474,214.68375,0.125964565,1718.215829,244.2,,,,,,,,,,,,,,,,,,,,,,,,,44.85687553,19,25.13736842,364.4,0.783927776,,0.042102502,302.4982337,8,425.6921793,272.181349,0.717954545,10.4784934,19.08198123,303.28625,223.59775,26,3263.336131,287.29,26.03,132.5,,0.827169403,14.7795102,7,0.142857143,0.571428571,0.285714286,6,exc
20190321_sample_6,16,558.12,1.945910149,0.280118505,529.63275,120.42525,0.238513998,2391.048381,210.54,,,,,,,,,,,,,,,,,,,,,,,,,178.1577886,21,159.8419048,592,0.862556271,,0.130615396,542.6163132,13,752.1790781,196.3259935,0.579545455,14.13526068,16.6173127,556.3295,155.4275,24,3303.588371,239.4,5.8,465.66,,0.765455709,7.726825745,4,0.5,0.25,0.25,6,exc
20200316_sample_1,35,752.43,2.708050201,0.324082712,722.0145,278.488,0.270597944,4669.041886,353.81,,,,,,,,,,,,,,,,,,,,,,,,,264.3279205,49,223.2269388,877.33,0.938174972,,0.000251613,736.468808,23,957.8530888,223.5186159,0.479466019,11.83752404,20.27297687,786.919,283.825,55,7086.183174,398,35.24,568.03,,0.550143872,14.7828883,7,0.142857143,0.428571429,0.428571429,5,exc
20180413_sample_4,8,337.96,0.693147181,0.212730888,294.712,99.264,0.114267757,1194.470324,106.37,,,,,,,,,,,,,,,,,,,,,,,,,44.29875325,18,28.73777778,380.21,0.871825941,,0.014080596,269.9367026,5,318.3181802,203.7231926,0.609166667,8.586010945,5.9649742,264.716,214.937,25,3178.809955,300.45,22.59,142.29,,0.197228863,10.5979542,8,0.25,0.375,0.375,3-Feb,exc
20190415_sample_10,18,288.4,1.609437912,0.07416755,259.67875,215.51375,0.081803278,2643.553967,235.54,,,,,,,,,,,,,,,,,,,,,,,,,33.03701967,26,-15.14923077,331.66,0.974787706,,0.028121701,232.0971249,9,440.5956549,232.9048009,0.308898305,19.42569224,20.94059673,281.73475,192.4505,34,4027.631051,235.54,32.42,-71.62,,0.868309474,18.40301385,9,0.333333333,0.444444444,0.222222222,6,exc
20190722_sample_6,14,315.87,2.079441542,0.229679333,308.36625,252.3375,0.149631522,2137.258429,288.66,,,,,,,,,,,,,,,,,,,,,,,,,40.17589823,17,4.078823529,315.87,0.813231,,0.078316045,261.7997305,9,402.1886552,230.2385729,0.611714286,17.61666629,16.924498,262.4855,344.925,19,2627.743946,399.45,119.05,-29.81,,0.927922038,10.45865186,3,0.333333333,0.666666667,0,6,exc
20190409_sample_5,8,278.12,1.386294361,0.21850524,208.5475,166.356,0.137425736,1021.021745,203.28,,,,,,,,,,,,,,,,,,,,,,,,,45.42038323,17,23.76588235,331.98,0.491735099,,0.043703787,239.4427481,9,308.6096836,156.0430578,0.165641026,22.68908683,29.74668394,268.70825,172.99075,23,2335.938833,226.33,10.27,96.02,,0.782143727,12.17303366,7,0.142857143,0.285714286,0.571428571,6,exc
20190416_sample_9,6,234.16,0,0.177662533,203.17125,196.1575,0.077241986,1109.665944,217.64,,,,,,,,,,,,,,,,,,,,,,,,,51.51099828,10,-32.144,343,0.753002384,,0.033827431,248.180106,5,356.3106504,205.5978699,0.43826087,12.20302454,47.74398204,295.2455,181.917,14,1837.543641,233.62,19.36,-125.32,,0.900977404,9.352488326,5,0.2,0.4,0.4,6,exc
20180522_sample_7,17,232.34,2.302585093,0.319677185,189.115,186.22125,0.153033466,1824.722268,246.01,,,,,,,,,,,,,,,,,,,,,,,,,70.85298337,22,87.405,345.35,0.831031644,,0.050867543,255.474853,8,327.6538235,182.2100293,0.421875,14.0562199,16.63758212,291.3935,179.8385,27,2816.509705,263.99,25.93,119.33,,0.171191869,11.97553601,6,0.166666667,0.5,0.333333333,3-Feb,exc
20191108_sample_5,24,642.97,0.693147181,0.117616521,542.95825,260.9645,0.105659457,4177.993619,323.99,,,,,,,,,,,,,,,,,,,,,,,,,95.12666326,46,39.38065217,834.92,1.146663644,,0.003344938,650.0494882,14,886.1018127,347.2220617,0.3775,15.83294112,23.22234233,668.066,248.701,51,7943.262283,388.38,79.38,361.9,,0.485159817,23.01932048,6,0.166666667,0.666666667,0.166666667,5,exc
20190722_sample_1,8,223.44,0,0.134497933,192.39375,216.88975,0.045357671,1486.747419,251.71,,,,,,,,,,,,,,,,,,,,,,,,,72.54401158,22,1.915,478.83,1.556219796,,0.00615344,288.8332351,6,440.5474994,279.5470665,0.651770833,11.79995374,18.12113686,369.4825,220.61625,27,3967.702871,323.41,18.67,31.95,,0.900037596,12.96642742,6,0.333333333,0.333333333,0.333333333,6,exc
20180306_sample_5,17,264.61,2.397895273,0.259002778,238.8325,311.5175,0.118746467,2418.888076,320.46,,,,,,,,,,,,,,,,,,,,,,,,,91.14756802,24,106.8616667,351.74,0.888236857,,0.013731237,291.3911299,9,469.4822278,286.860311,0.333584906,10.73302224,13.43099494,297.31,245.11,30,3252.647514,320.46,18.24,177.48,,0.186017847,7.616734248,6,0.166666667,0.666666667,0.166666667,3-Feb,exc
20180502_sample_3,14,642.19,1.609437912,0.213789672,560.4025,239.125,0.287393401,2293.590884,269.5,,,,,,,,,,,,,,,,,,,,,,,,,126.1338884,32,44.6828125,642.19,0.583592464,,0.028705704,452.1233196,8,567.406059,345.748964,0.633630137,12.67584804,1.001878417,533.63225,222.80275,42,5407.412024,299.41,55.51,250.89,,0.378359364,8.608264321,8,0.125,0.625,0.25,5,exc
20190418_sample_7,11,226.11,0,0.106036581,183.744,196.54575,0.054888954,1946.55284,222.3,,,,,,,,,,,,,,,,,,,,,,,,,51.61463495,17,43.57,336.86,0.50828951,,0.021967719,499.7575337,11,655.0045343,455.0098685,0.28304878,21.48986035,22.87245628,268.386,167.406,25,3175.108457,222.3,18.04,115.36,,0.815725833,16.01018048,9,0.222222222,0.333333333,0.444444444,6,exc
20190422_sample_7,3,157.93,0.693147181,0.223014883,151.224,124.74775,0.154593957,689.6365508,144.08,,,,,,,,,,,,,,,,,,,,,,,,,40.45164003,10,-4.553,284.07,0.75342579,,0.126225246,197.3210921,4,284.9037684,179.38956,0.6584,12.2408837,24.6431997,225.09875,150.8485,16,2021.001162,193.92,59.5,-31.79,,0.738979469,8.178674283,7,0.285714286,0.428571429,0.285714286,6,exc
20180425_sample_2,23,295.66,2.397895273,0.233355456,277.615,222.81475,0.158708315,2988.037493,275.59,,,,,,,,,,,,,,,,,,,,,,,,,89.55374104,44,67.77727273,421.32,1.014820094,,0.001844485,317.6141543,9,490.2005976,193.1849764,0.508157895,14.03332046,5.587808206,353.39275,200.71975,52,5331.599337,275.59,2.01,168.08,,0.20887815,8.270908187,5,0.4,0.4,0.2,3-Feb,exc
20180322_sample_5,25,638.01,2.079441542,0.265600128,586.268,203.2535,0.248979146,3700.509313,237.82,,,,,,,,,,,,,,,,,,,,,,,,,176.6634992,42,116.3659524,685.86,0.85765952,,0,576.406643,14,754.3741258,271.4180064,0.292473684,20.62987995,15.67745911,623.514,193.5715,54,6245.759536,246.8,11.72,464.22,,0.425186628,10.30298835,10,0.2,0.5,0.3,5,exc
20180424_sample_2,23,180.75,1.945910149,0.029122931,176.83725,495.944,0.260412419,3240.280565,587.9,,,,,,,,,,,,,,,,,,,,,,,,,44.48313393,41,45.10756098,253.01,0.743306245,,0.000624535,332.7947857,10,405.4536722,205.1598447,0.281411765,16.52625989,21.8448706,216.865,443.537,45,5477.114019,587.9,43.16,105.31,,0.113563439,12.73906455,5,0.4,0.2,0.4,3-Feb,exc
20190222_sample_3,8,390.02,0,0.071268346,353.035,258.865,0.055406818,2287.32083,296.62,,,,,,,,,,,,,,,,,,,,,,,,,51.51011933,15,-0.177333333,546.43,0.866612024,,0.036268441,347.0307319,7,545.0400877,389.7649678,0.79125,9.776279648,3.253841066,474.90025,240.178,22,4276.258415,296.62,20.74,117.51,,0.787361209,12.34461265,5,0.2,0.4,0.4,6,exc
20190627_sample_4,7,525.23,0,0.110551008,424.3625,188.17625,0.095859802,1354.082211,205.76,,,,,,,,,,,,,,,,,,,,,,,,,54.01881403,18,22.85444444,646.26,0.64741947,,0.033017351,542.6925046,6,634.8312809,395.301024,0.312051282,17.45546505,27.49788594,578.5935,320.97825,22,2623.842913,428.76,39.3,404.2,,0.641248441,11.67768672,5,0.4,0.4,0.2,5,exc
20190110_sample_7,24,381.41,2.564949357,0.307230126,347.86,227.47,0.173425067,2845.53553,297.05,,,,,,,,,,,,,,,,,,,,,,,,,115.2441589,45,77.63111111,468.58,0.965164615,,0.0344231,365.8363047,10,492.2974562,166.5568423,0.384587629,16.03373344,15.56025294,407.31,224.156,53,5269.505394,297.05,35.35,213.8,,0.270577204,10.98172015,8,0.125,0.75,0.125,3-Feb,exc
20190122_sample_2,16,226.02,1.098612289,0.183106406,195.38775,308.42225,0.137487873,2412.882687,435.2,,,,,,,,,,,,,,,,,,,,,,,,,61.29943833,34,36.77323529,342.35,1.12528148,,0.006686403,368.6024624,9,455.2263893,224.3263328,0.663910256,10.07654307,8.86685442,278.21875,308.85475,45,5763.953081,508.2,138.48,109.69,,0.182070108,11.05861437,11,0.090909091,0.727272727,0.181818182,3-Feb,exc
20190507_sample_3,12,314.67,1.609437912,0.165326229,256.395,215.84125,0.079986213,1673.281356,281.61,,,,,,,,,,,,,,,,,,,,,,,,,70.34935415,22,60.64863636,382.67,1.184465037,,0.058519661,340.4213322,10,475.3395109,224.0375213,0.4686,15.29226857,15.00723076,299.198,221.5615,29,3339.760614,295.44,109.6,246.67,,0.842612141,10.12195196,8,0.375,0.625,0,6,exc
20191010_sample_7,29,457.04,2.197224577,0.169329741,443.88275,267.21825,0.144900235,4474.861605,362.03,,,,,,,,,,,,,,,,,,,,,,,,,124.2583151,49,78.23857143,542.47,1.1997801,,0,470.6937648,16,790.1813401,249.6309264,0.416666667,14.01831931,3.212360608,491.819,232.295,57,7694.570016,386.69,79.47,274.69,,0.316789161,13.26827301,9,0.111111111,0.555555556,0.333333333,5,exc
20180509_sample_7,12,478.46,0.693147181,0.111460407,367.77875,139.12375,0.110111342,2027.12522,148.33,,,,,,,,,,,,,,,,,,,,,,,,,57.25827456,36,5.716666667,584.69,0.954912084,,0.018758631,423.2323207,7,557.0463864,247.2721677,0.405632911,12.85411001,1.658854014,435.08,284.68,44,6652.376023,365.58,9.82,252.89,,0.408505276,11.04305829,8,0.125,0.625,0.25,5,exc
20180329_sample_4,27,732.4,2.708050201,0.419071301,671.416,299.44925,0.25419564,4995.22697,356.58,,,,,,,,,,,,,,,,,,,,,,,,,280.6392372,33,328.8278788,856.27,1.064460467,,0.029029753,747.4670779,14,975.0236119,471.7779436,0.474214286,11.53615916,4.224904428,791.85575,292.786,38,6454.652251,393.5,42.14,608.55,,0.484707274,22.09606585,4,0.25,0.5,0.25,5,exc
20190917_sample_3,3,348.03,0.693147181,0.230269133,339.84,145.22125,0.211118211,818.0687164,162.73,,,,,,,,,,,,,,,,,,,,,,,,,65.48952211,14,22.88071429,423.09,1.371015082,,0.03582346,355.8735431,4,483.4512571,287.982522,0.830454545,11.52828373,30.57497337,362.085,208.23,20,2315.679586,266.7,7.1,273.03,,0.304898938,11.05136367,7,0.285714286,0.714285714,0,5,exc
20190627_sample_1,2,126.02,0,0.076668062,118.67,104.625,0.022103832,491.5009874,113.16,,,,,,,,,,,,,,,,,,,,,,,,,17.77632852,6,-0.473333333,195.22,1.680616297,,0.159146467,131.8815275,3,212.3702085,167.2774602,0.702894737,12.88264104,31.46055211,161.33125,166.02725,14,1734.387472,217.74,8.58,-44.26,,0.758246442,10.00168299,9,0.333333333,0.555555556,0.111111111,6,exc
20190425_sample_1,21,294.07,2.079441542,0.128312711,250.20025,156.577,0.079269864,2276.377063,214.54,,,,,,,,,,,,,,,,,,,,,,,,,52.79282615,32,38.1559375,301.6,1.246630418,,0.011057494,214.4606509,13,386.3817467,178.8245035,0.176666667,21.20048996,1.362319201,253.1725,205.2155,38,3930.642035,295.64,0.02,103.7,,0.851034981,19.86185227,7,0.285714286,0.428571429,0.285714286,6,exc
20191114_sample_9,32,685,2.079441542,0.223192621,667.43875,300.74375,0.225387094,5500.251961,388.19,,,,,,,,,,,,,,,,,,,,,,,,,188.6648827,49,121.3779592,886.72,1.292658209,,0.009786808,714.5757816,19,891.4554383,435.0548399,0.680904762,8.857744661,2.585751758,768.3895,283.6075,57,8973.675162,388.2,33.2,483.88,,0.504651087,14.4453585,9,0.111111111,0.444444444,0.444444444,5,exc
20190718_sample_2,4,129.13,1.098612289,0.258276007,119.167,248.948,0.149128062,870.3022515,253.7,,,,,,,,,,,,,,,,,,,,,,,,,12.09608252,7,-5.351428571,142.69,0.779198786,,0.013190457,274.76735,5,358.1308575,213.7423223,0.311666667,10.4892358,22.46661221,126.3475,328.865,9,1411.612607,344.71,162.69,16.67,,0.938435626,9.913828072,3,0,1,0,6,exc
20180105_sample_5,12,458.07,0,0.150417313,351.6325,212,0.106142228,2131.320598,247.3,,,,,,,,,,,,,,,,,,,,,,,,,64.30907772,32,28.8290625,609.6,0.995259464,,0,463.0779534,11,621.8515387,327.3825394,0.133819444,21.37000044,21.76924506,415.3655,211.1705,41,6526.886048,303.68,6.7,306.54,,0.371169592,8.865806568,10,0.2,0.4,0.4,5,exc
20180118_sample_7,34,936.67,1.098612289,0.179633438,867.52,258.926,0.161768111,5306.224805,333.42,,,,,,,,,,,,,,,,,,,,,,,,,163.3573537,58,104.6736207,975.09,1.351554652,,0.044215003,830.8690771,21,1061.515581,391.0882244,0.411796875,17.07409278,4.710502283,810.5275,255.145,71,9085.956335,376.42,10.02,632.87,,0.548477556,13.78960232,10,0.2,0.5,0.3,5,exc
20171204_sample_6,41,607.64,2.197224577,0.202082828,558.92875,251.02125,0.194008069,5116.399077,359.04,,,,,,,,,,,,,,,,,,,,,,,,,143.2334954,55,108.352,713.54,1.834959861,,0.016016362,580.30642,21,751.7672825,444.2438819,0.224871795,23.62937773,17.51147599,623.273,244.487,63,7343.171726,374.23,53.07,421.68,,0.413365957,9.940110201,7,0.142857143,0.571428571,0.285714286,5,exc
20180115_sample_7,21,639.12,1.386294361,0.200393646,583.693,298.327,0.199824721,3341.341218,384.9,,,,,,,,,,,,,,,,,,,,,,,,,148.5952319,44,76.41181818,770.21,1.313554974,,2.99E-05,646.8774457,14,853.8477566,322.3266444,0.23796875,24.89265682,12.29560168,665.0385,269.597,53,6867.974336,384.9,26.8,508.03,,0.484927822,8.011978905,9,0.111111111,0.666666667,0.222222222,5,exc
20180118_sample_10,44,802.19,2.63905733,0.260294083,742.275,344.7425,0.230070573,7987.380347,448.34,,,,,,,,,,,,,,,,,,,,,,,,,226.1854458,75,145.3421333,858.54,1.225544662,,0,735.3368449,26,996.9753517,366.0139639,0.28,21.57288462,7.662795595,789.8195,305.33625,83,11795.54082,449.62,40.94,578.42,,0.458757096,11.74814758,8,0.125,0.75,0.125,5,exc
20180524_sample_8,8,445.78,0,0.109910218,345.7435,155.9125,0.077545433,1162.91978,199.56,,,,,,,,,,,,,,,,,,,,,,,,,39.13335984,21,14.10380952,508.97,0.794992232,,0.063260435,402.9283184,6,478.7948112,339.4235428,0.404387755,12.79327595,9.416151651,412.95075,221.477,29,3009.150797,284.32,10.62,286.55,,0.320011034,9.236968294,8,0.125,0.75,0.125,5,exc
20190830_sample_2,12,419.93,1.386294361,0.255074196,340.01,243.142,0.151232437,2432.640847,277.27,,,,,,,,,,,,,,,,,,,,,,,,,91.3599074,23,59.0626087,526.23,0.877901026,,0.039940122,408.8363171,8,519.7940094,218.9095555,0.602788462,11.0583866,5.335682819,394.743,227.684,30,4350.451103,305.4,86.88,261.87,,0.734508309,9.800705856,6,0.166666667,0.666666667,0.166666667,6,exc
20190417_sample_9,23,316.6,1.098612289,0.146234977,227.1805,180.11275,0.122801987,2798.786579,288.39,,,,,,,,,,,,,,,,,,,,,,,,,53.06556451,32,47.659375,352.93,0.719325043,,0.009985671,330.0504066,16,484.9354203,208.0576183,0.208382353,23.27878359,34.94633493,276.1525,183.0285,37,4046.635462,288.39,105.27,197.13,,0.81241775,13.80550782,6,0.333333333,0.5,0.166666667,6,exc
20171207_sample_7,15,623.23,1.386294361,0.237517896,596.632,219.709,0.234726246,2775.115675,251.29,,,,,,,,,,,,,,,,,,,,,,,,,168.8999553,25,101.8612,782.3,0.791423576,,0,595.1082091,13,764.3525738,258.4893212,0.298392857,24.44796839,13.94357485,703.045,241.969,32,4937.3712,328.64,96.56,398.1,,0.436059014,8.090884257,6,0.166666667,0.666666667,0.166666667,5,exc
20190719_sample_9,14,373.56,1.098612289,0.136747417,366.5275,217.83825,0.210418382,1785.917829,270.64,,,,,,,,,,,,,,,,,,,,,,,,,86.97560667,18,45.20666667,388.29,0.817263427,,0.092518103,334.976471,8,465.4681129,252.6719112,0.353875,19.12503757,27.38432325,355.659,180.79,23,2529.831807,270.64,17.46,255.69,,0.243421746,10.28194208,6,0.333333333,0.666666667,0,3-Feb,exc
20190830_sample_6,2,361.4,0.693147181,0.420853791,349.07,49.695,0.283343298,538.0034078,55.56,,,,,,,,,,,,,,,,,,,,,,,,,113.9764781,6,49.18,446.64,0.724577801,,0.060469569,370.3671607,3,430.03377,283.3666933,0.394642857,9.918919736,30.42379965,405.463,187.779,9,1263.070517,240.05,46.41,276.16,,0.277901718,10.91075535,4,0.25,0.75,0,3-Feb,exc
20180327_sample_3,18,662.76,0,0.094202289,414.848,303.418,0.102583539,3169.07327,377.48,,,,,,,,,,,,,,,,,,,,,,,,,70.74148353,36,22.28444444,766.4,1.445398868,,0.017047576,612.0317734,9,701.1245682,368.7039683,0.594411765,18.02621665,6.909784623,474.47625,290.64975,50,7138.705306,388.45,48.79,436,,0.49514626,11.11722356,13,0.153846154,0.615384615,0.230769231,5,exc
20190418_sample_5,9,233.38,0,0.134809529,204.04875,146.234,0.087259964,1320.004227,192.67,,,,,,,,,,,,,,,,,,,,,,,,,28.66324244,14,12.46428571,343.57,0.837196927,,0.074774677,205.7733523,7,257.7143849,212.3531067,0.291142857,21.57424297,50.53044045,280.0895,150.08325,22,2534.48388,211.43,38.09,65.73,,0.756500898,23.31038835,9,0.444444444,0.333333333,0.222222222,6,exc
20190422_sample_6,5,167.91,0,0.022368941,145.971,76.022,0.073803496,692.2277824,77.39,,,,,,,,,,,,,,,,,,,,,,,,,9.839238951,11,8.903636364,242.51,1.34477289,,0.010795427,160.4429098,5,222.8744597,186.3921266,0.768888889,11.8269432,29.97115311,167.7725,173.1975,17,1899.984082,196.86,46.2,60.01,,0.844143932,11.3439529,6,0.333333333,0.5,0.166666667,6,exc
20190821_sample_5,17,366.08,0.693147181,0.172710491,327.48375,248.89125,0.090382974,2687.482704,304.41,,,,,,,,,,,,,,,,,,,,,,,,,64.69687091,22,80.72590909,470.29,1.06373287,,0.045308959,396.4224046,13,612.4081712,286.4448056,0.618297872,10.28138624,22.63003657,392.2005,232.009,26,3771.118277,308.51,37.85,261.87,,0.798218014,11.51564451,5,0.2,0.6,0.2,6,exc
20190416_sample_10,12,636.5,0.693147181,0.179753381,484.325,217.7875,0.124081037,2240.111614,259.7,,,,,,,,,,,,,,,,,,,,,,,,,111.9863841,20,92.61368421,714.38,0.640088924,,0.042504621,653.0942785,11,837.0310036,390.0357748,0.393333333,14.73675744,29.03684625,625.869,185.769,27,3561.738225,259.7,55.34,558.62,,0.88613758,8.994895665,7,0.142857143,0.428571429,0.428571429,6,exc
